feature,opinion,count,importance
elements,combine,2,1.1546
elements,enjoyed,2,1.1546
control,miss,2,-0.4494
control,rpg,2,-0.4494
control,changed,2,0.843
control,easier,2,0.843
control,spiraled,2,0.68
control,real,2,0.68
control,plummeted,2,0.68
control,online,2,-0.551
control,sold,2,-0.551
control,hardcore,2,1.1718
control,roleplaying,2,1.1718
control,total,2,1.1718
control,shortcut,2,1.0282
control,neat,2,1.0282
update,half,2,0.0
update,originally,4,1.262
update,rated,4,1.262
update,frustrating,2,-0.8808
update,developing,2,-0.8808
update,d3,2,-0.8808
update,previous,2,-0.8808
update,produced,2,1.1438
update,excellent,2,1.1438
update,serious,2,1.1438
update,finally,2,0.9534
update,set,2,0.9534
update,improved,2,0.5234
update,painfully,2,-0.8808
update,obvious,2,-0.8808
update,ignores,2,-0.8808
update,edited,2,0.5464
update,feel,2,0.5464
update,need,4,0.5464
update,provide,2,0.5464
update,lastly,2,-1.5158
update,real,2,-1.5158
update,dead,2,-1.5158
update,post,2,0.8808
update,good,2,0.8808
update,large,2,0.0
update,bid,4,-0.8092
update,hot,2,-0.4046
update,fast,2,-0.4046
update,absolutely,2,-0.4046
update,impossible,2,-0.4046
update,compete,2,-0.4046
update,offer,2,-0.4046
update,banging,2,-0.4046
update,original,2,1.262
update,note,2,1.262
update,dropped,4,1.262
update,preceding,2,1.262
update,prior,2,1.262
update,memorable,2,1.262
update,edit,2,0.0
update,souls,2,0.0
update,approaching,2,0.0
update,occurred,2,0.0
update,impacted,2,0.0
update,july,2,0.0
update,finished,2,0.0
bump,half,2,0.0
bump,originally,2,0.0
bump,rated,2,0.0
stars,half,2,0.0
stars,originally,6,2.524
stars,rated,6,2.524
stars,raise,2,1.0046
stars,feel,2,1.0046
stars,paid,2,1.0046
stars,pretty,2,1.6878
stars,good,10,-1.3712000000000002
stars,impossible,2,1.6878
stars,absolute,2,1.6878
stars,anticipating,2,1.6878
stars,great,2,1.7348
stars,install,2,1.7348
stars,fast,2,-1.0374
stars,paced,2,-1.0374
stars,disappointing,2,-1.0374
stars,yep,2,0.9176
stars,guess,2,0.9176
stars,epic,2,0.0
stars,simply,2,0.0
stars,accumulative,2,0.0
stars,gon,4,0.7604
stars,na,4,0.7604
stars,review,4,0.7604
stars,ill,4,0.7604
stars,honest,4,0.7604
stars,carried,4,0.7604
stars,addicted,2,1.0212
stars,acknowledge,2,0.3022
stars,spoiled,2,0.3022
stars,d2,2,0.3022
stars,linked,2,0.3022
stars,normal,2,0.3022
stars,new,4,0.6044
stars,b0002bqn7q,2,0.3022
stars,cm_cr_arp_d_rvw_txt,2,0.3022
stars,battlechest,2,0.3022
stars,released,2,0.3022
stars,d3,2,0.3022
stars,sooner,2,0.3022
stars,original,4,2.524
stars,note,4,2.524
stars,dropped,4,2.524
stars,preceding,4,2.524
stars,prior,4,2.524
stars,memorable,4,2.524
stars,stated,2,0.6504
stars,reading,2,0.6504
stars,disappeared,2,-0.4526
stars,updated,4,-3.3188
stars,minus,4,-3.3188
stars,punitive,4,-3.3188
stars,hobbling,4,-3.3188
stars,badly,4,-3.3188
stars,damnable,4,-3.3188
reasons,docked,2,0.9756
reasons,read,2,0.9756
reasons,stationed,2,0.9756
reasons,overseas,2,0.9756
reasons,defending,2,0.9756
reasons,spotty,2,0.9756
reasons,best,2,0.9756
reasons,degrading,2,-0.9962
reasons,ranging,2,-0.9962
reasons,ridiculous,2,-0.9962
reasons,lied,4,-3.1364
reasons,bad,2,-1.5682
reasons,hooked,2,-1.5682
reasons,wrong,2,-1.5682
reasons,good,2,1.6286
reasons,drops,2,1.6286
reasons,satisfying,2,1.6286
review,docked,2,0.9756
review,read,6,0.9756
review,stationed,2,0.9756
review,overseas,2,0.9756
review,defending,2,0.9756
review,spotty,2,0.9756
review,best,2,0.9756
review,managed,2,-0.239
review,connect,2,-0.239
review,worth,2,-0.239
review,writing,4,-0.239
review,dropping,2,1.436
review,lower,2,1.436
review,popular,2,0.9596
review,commented,2,0.9596
review,dead,2,0.9596
review,enjoy,2,0.9596
review,beginning,2,0.9596
review,prepared,2,0.9596
review,disappointed,2,0.9596
review,basically,2,0.9596
review,experiencing,2,0.9596
review,exact,2,0.9596
review,taking,2,0.0
review,write,2,1.5738
review,written,2,1.5738
review,better,2,1.5738
review,covered,2,1.5738
review,add,2,-1.0846
review,bad,4,-2.1692
review,ripped,2,-1.0846
review,update,6,0.3031999999999999
review,shortly,4,1.184
review,original,8,3.0824
review,stopped,4,1.184
review,ago,4,1.184
review,absolutely,2,-0.592
review,random,2,-0.592
review,everytime,2,-0.592
review,start,2,-0.592
review,stop,2,-0.592
review,reading,2,-0.592
review,buy,2,-0.592
review,fairly,2,1.1438
review,new,2,1.1438
review,forgot,2,1.1438
review,posting,2,1.1438
review,objective,2,1.5406
review,interested,2,1.5406
review,feel,2,1.5406
review,hundred,2,-0.8808
review,decided,2,-0.8808
review,maddeningly,2,-0.8808
review,frustrating,2,-0.8808
review,note,2,1.262
review,originally,2,1.262
review,rated,2,1.262
review,dropped,4,1.262
review,preceding,2,1.262
review,prior,2,1.262
review,memorable,2,1.262
review,gon,2,-1.0748
review,na,2,-1.0748
review,waste,2,-1.0748
review,frustrated,2,-1.0748
review,wasted,2,-1.0748
review,edit,2,0.0
review,souls,2,0.0
review,approaching,2,0.0
review,need,2,0.0
review,occurred,2,0.0
review,impacted,2,0.0
review,helps,2,1.1194
review,hope,2,1.2738
review,fixed,2,1.2738
review,established,2,-1.0846
review,real,2,-1.0846
country,docked,2,0.9756
country,read,2,0.9756
country,stationed,2,0.9756
country,overseas,2,0.9756
country,defending,2,0.9756
country,spotty,2,0.9756
country,best,2,0.9756
internet,docked,2,0.9756
internet,read,4,1.6556000000000002
internet,stationed,2,0.9756
internet,overseas,2,0.9756
internet,defending,2,0.9756
internet,spotty,2,0.9756
internet,best,2,0.9756
internet,isp,2,1.5566
internet,unreliable,2,1.5566
internet,travelling,2,1.5566
internet,offline,10,3.8078
internet,care,2,1.5566
internet,dod,2,0.8006
internet,required,4,1.4806000000000001
internet,single,12,1.97
internet,means,2,-1.1988
internet,lose,2,-1.1988
internet,beware,2,1.3102
internet,minimum,2,1.3102
internet,forget,2,1.3102
internet,hiccup,2,-1.1988
internet,takes,2,-1.1988
internet,die,2,-1.1988
internet,defintiely,2,1.3616
internet,requiring,4,2.5054
internet,knowing,2,1.3616
internet,awesome,2,1.3616
internet,plenty,2,1.826
internet,short,2,1.826
internet,fun,2,1.826
internet,easy,2,1.826
internet,intuitive,2,1.826
internet,good,6,3.3174
internet,acting,2,1.826
internet,pretty,4,3.5138
internet,shallow,2,1.826
internet,terrible,4,3.652
internet,awful,4,1.146
internet,atrocious,2,1.826
internet,connected,10,1.0584000000000002
internet,impossible,4,3.5138
internet,casual,2,1.826
internet,drops,2,1.826
internet,frustrating,2,1.826
internet,special,2,1.826
internet,involved,2,1.826
internet,grinding,2,1.826
internet,sets,2,1.826
internet,extremely,2,1.826
internet,narrow,2,1.826
internet,need,4,2.8368
internet,active,2,1.2498
internet,iii,4,2.3936
internet,supposed,2,1.1438
internet,online,10,3.6378
internet,optional,2,1.1438
internet,causing,2,1.1438
internet,question,2,1.1438
internet,constant,6,1.1438
internet,intend,2,1.0046
internet,naturally,2,1.0046
internet,recommend,2,1.0046
internet,purchasing,2,1.0046
internet,academic,2,1.0046
internet,angry,2,1.6232
internet,d3,2,1.6232
internet,deprive,2,1.6232
internet,downside,2,-1.065
internet,stop,2,-1.065
internet,immediately,2,-1.065
internet,huge,6,3.6166
internet,tempted,2,-0.2054
internet,perfect,4,0.024800000000000155
internet,wrong,2,1.2228
internet,installed,2,-0.6488
internet,entered,2,-0.6488
internet,enter,2,-0.6488
internet,key,2,-0.6488
internet,could,2,-0.6488
internet,nt,2,-0.6488
internet,absolute,2,1.6878
internet,anticipating,2,1.6878
internet,waiting,2,0.0
internet,building,2,1.587
internet,wireless,2,1.587
internet,wired,2,1.587
internet,provided,2,1.587
internet,saved,2,1.587
internet,locally,2,1.587
internet,synced,2,1.587
internet,drawback,2,1.1148
internet,new,2,1.1148
internet,buy,2,1.1148
internet,due,4,0.9184
internet,live,4,3.822
internet,northern,4,3.822
internet,consists,4,3.822
internet,30,4,3.822
internet,5mbps,4,3.822
internet,imagine,4,3.822
internet,better,4,3.822
internet,fantastic,4,3.822
internet,great,4,3.822
internet,maintain,4,3.822
internet,lastly,2,0.0
internet,drawn,2,0.0
internet,steady,2,0.0
internet,falls,2,0.0
internet,high,2,-1.198
internet,guessing,2,-1.198
internet,blink,2,-1.198
internet,stable,4,-0.745
internet,banding,2,-0.5486
internet,server,2,-0.1964
internet,sign,2,-0.68
internet,bad,4,-0.9622
internet,complaining,2,0.0
internet,patched,2,0.0
internet,importantly,2,1.223
internet,expect,2,1.223
internet,connect,2,1.223
internet,requires,2,0.0
internet,worst,2,-0.8038
internet,smallest,2,0.68
internet,slowed,2,0.0
access,docked,2,0.9756
access,read,2,0.9756
access,stationed,2,0.9756
access,overseas,2,0.9756
access,defending,2,0.9756
access,spotty,2,0.9756
access,best,2,0.9756
access,limited,2,0.2054
access,drop,2,1.3096
access,half,2,1.3096
access,increase,2,1.3096
access,original,4,2.6192
access,intend,2,1.0046
access,naturally,2,1.0046
access,recommend,2,1.0046
access,purchasing,2,1.0046
access,academic,2,1.0046
access,recreational,2,-0.7224
access,added,2,-0.7224
access,need,4,-1.4448
access,meet,2,-0.7224
access,participate,2,-0.7224
access,require,2,-0.7224
access,afford,2,-0.7224
access,televised,2,-0.7224
access,unavailable,2,-0.7224
access,past,2,-0.7224
access,set,2,-0.7224
access,hate,2,-0.7224
access,fancy,2,-0.7224
access,new,2,-0.7224
access,map,2,0.7636
access,higher,2,0.7636
access,gained,2,0.7636
drm,totally,2,0.8808
drm,sucky,2,0.8808
drm,realize,2,0.8808
drm,got,2,0.8808
drm,ta,2,0.8808
drm,better,2,0.8808
drm,draconian,2,-0.68
drm,online,12,0.28559999999999997
drm,combined,2,-0.8808
drm,left,2,-0.8808
drm,amounts,2,-0.8808
drm,defective,2,-0.8808
drm,drop,2,-1.2738
drm,paying,2,-1.2738
drm,sense,2,0.0
drm,hidden,2,-1.222
drm,ai,2,-1.222
drm,worse,2,-1.222
drm,d2,4,0.4132
drm,dmg,2,-1.222
drm,provide,2,-1.222
drm,great,2,-1.222
drm,based,2,-1.222
drm,annoying,2,-1.222
drm,confusing,2,-1.222
drm,called,2,-1.222
drm,sound,2,-1.222
drm,locks,2,-1.222
drm,lengthy,2,-1.222
drm,punishes,2,-1.222
drm,switching,2,-1.222
drm,limited,2,-1.222
drm,drawback,2,1.1148
drm,new,2,1.1148
drm,buy,2,1.1148
drm,due,4,-0.0391999999999999
drm,connected,4,1.1988
drm,steady,2,0.0
drm,falls,2,0.0
drm,fun,2,1.1988
drm,constantly,2,1.1988
drm,good,6,0.8566000000000001
drm,initially,2,0.8808
drm,held,2,0.8808
drm,paid,2,-1.154
drm,forgot,2,1.6352
drm,remember,2,1.6352
drm,ruined,2,1.6352
drm,disappeared,2,-0.4526
drm,updated,2,-1.6594
drm,minus,2,-1.6594
drm,punitive,2,-1.6594
drm,hobbling,2,-1.6594
drm,badly,2,-1.6594
drm,damnable,2,-1.6594
drm,random,4,2.3204
drm,installed,4,2.3204
drm,implement,2,0.0
business,totally,2,0.8808
business,sucky,2,0.8808
business,realize,2,0.8808
business,got,2,0.8808
business,ta,2,0.8808
business,better,2,0.8808
business,new,2,0.0
business,spend,2,-0.3576
business,hard,2,-0.3576
business,earned,2,-0.3576
business,failed,2,-0.3576
business,boring,2,0.0
issue,finally,2,0.408
issue,experienced,2,0.408
issue,sort,2,0.408
issue,disguise,2,0.408
issue,lazy,2,0.408
issue,sit,2,0.408
issue,eat,2,0.408
issue,tend,2,-0.3802
issue,agree,2,-0.3802
issue,bigger,2,-0.3802
issue,simple,2,-0.3802
issue,dud,2,-0.3802
issue,gameplay,2,0.0
issue,biggest,2,0.0
issue,lack,2,0.9534
issue,affect,2,0.9534
issue,steady,2,0.0
issue,falls,2,0.0
issue,forget,2,-0.0176
issue,switched,2,-0.0176
issue,hard,2,-0.0176
issue,serious,2,-0.0176
issue,loved,2,-1.6034
issue,disappointed,2,-1.6034
issue,boring,2,-1.6034
issue,based,2,-1.6034
issue,poor,2,-1.6034
issue,inferno,2,-1.6034
issue,fun,2,-1.6034
issue,baseline,2,0.0
issue,high,2,-1.0212
issue,melee,2,-1.0212
issue,compared,2,-1.0212
issue,ranged,2,-1.0212
log,finally,4,0.20259999999999995
log,experienced,2,0.408
log,sort,2,0.408
log,disguise,2,0.408
log,lazy,2,0.408
log,sit,2,0.408
log,eat,2,0.408
log,bad,6,-5.3309999999999995
log,required,2,-1.777
log,online,2,-1.777
log,sat,2,0.0
log,front,2,0.0
log,busy,4,0.0
log,connect,4,-3.098
log,short,2,-1.549
log,accessing,2,-1.549
log,disconnects,2,-1.549
log,disconnected,4,-1.549
log,reconnect,2,-1.549
log,fast,2,0.9534
log,simple,2,0.9534
log,potential,2,0.9534
log,receive,2,-0.2054
log,useless,2,-0.2054
log,net,2,-0.2054
log,log,2,-0.2054
log,half,2,-1.1148
log,major,2,-1.1148
log,hard,2,-1.1148
log,waiting,2,0.0
log,waited,2,0.0
log,queing,4,0.0
log,repeatedly,2,0.0
log,connected,2,0.0
blessing,finally,2,0.408
blessing,experienced,2,0.408
blessing,sort,2,0.408
blessing,disguise,2,0.408
blessing,lazy,2,0.408
blessing,sit,2,0.408
blessing,eat,2,0.408
butt,finally,2,0.408
butt,experienced,2,0.408
butt,sort,2,0.408
butt,disguise,2,0.408
butt,lazy,2,0.408
butt,sit,4,1.5797999999999999
butt,eat,2,0.408
butt,wow,2,1.1718
butt,kicks,2,0.0
butt,key,2,0.0
butt,bought,2,0.0
butt,resort,2,1.7384
butt,3rd,2,1.7384
butt,typing,2,1.7384
butt,fighting,2,1.7384
butt,bit,2,1.7384
butt,great,2,1.7384
couch,finally,2,0.408
couch,experienced,2,0.408
couch,sort,2,0.408
couch,disguise,2,0.408
couch,lazy,2,0.408
couch,sit,2,0.408
couch,eat,2,0.408
gym,finally,2,0.408
gym,experienced,2,0.408
gym,sort,2,0.408
gym,disguise,2,0.408
gym,lazy,2,0.408
gym,sit,2,0.408
gym,eat,2,0.408
cooking,finally,2,0.408
cooking,experienced,2,0.408
cooking,sort,2,0.408
cooking,disguise,2,0.408
cooking,lazy,2,0.408
cooking,sit,2,0.408
cooking,eat,2,0.408
pb,finally,2,0.408
pb,experienced,2,0.408
pb,sort,2,0.408
pb,disguise,2,0.408
pb,lazy,2,0.408
pb,sit,2,0.408
pb,eat,2,0.408
sandwich,finally,2,0.408
sandwich,experienced,2,0.408
sandwich,sort,2,0.408
sandwich,disguise,2,0.408
sandwich,lazy,2,0.408
sandwich,sit,2,0.408
sandwich,eat,2,0.408
comment,annoying,2,-1.3616
comment,communicate,2,-1.3616
comment,read,2,-1.3616
sort,changed,2,0.843
sort,easier,2,0.843
sort,disappointed,2,-1.5368
sort,read,2,-1.5368
sort,happen,2,-1.5368
sort,run,2,-1.5368
sort,feel,2,-1.5368
sort,yeah,2,0.592
sort,makes,2,0.592
sort,slow,2,-1.725
sort,incapacitate,2,-1.725
patch,new,6,1.6318000000000001
patch,automatically,2,0.7224
patch,logged,2,0.7224
patch,visible,2,0.7224
patch,enhance,2,0.7636
patch,changing,2,0.0468
patch,good,6,2.743
patch,major,2,0.0468
patch,change,2,0.0468
patch,coming,2,0.0468
patch,assuming,2,0.0468
patch,makes,2,0.0468
patch,better,6,2.5242
patch,rid,2,1.711
patch,virtual,2,1.711
patch,massive,2,1.711
patch,continue,2,1.711
patch,giving,2,1.711
patch,based,2,1.711
patch,introduce,2,0.9852
patch,secret,2,0.9852
patch,lose,4,-2.8384
patch,eventually,2,-1.4192
patch,real,4,-2.8384
patch,online,2,-1.4192
patch,sell,2,-1.4192
patch,stolen,2,-1.4192
patch,buy,2,-1.4192
patch,live,2,-1.4192
patch,recent,2,1.2972
patch,released,4,2.0636
patch,positive,4,2.412
patch,coupled,2,1.2972
patch,hard,2,-0.2054
patch,claimed,2,-0.2054
patch,fixed,2,-0.2054
patch,experienced,2,-0.2054
patch,significant,2,-0.1432
patch,quickly,2,-0.1432
patch,created,2,-0.1432
patch,necessary,4,-0.2864
patch,normal,2,-0.1432
patch,absolutely,2,-0.1432
patch,careful,2,1.2346
patch,die,2,1.2346
patch,due,2,1.2346
patch,acknowledged,2,0.0
patch,future,2,0.0
patch,revamp,2,0.0
patch,edit,2,0.0
patch,souls,2,0.0
patch,approaching,2,0.0
patch,need,2,0.0
patch,occurred,2,0.0
patch,dropped,2,0.0
patch,impacted,2,0.0
patch,received,2,-1.1736
patch,healthy,2,-1.1736
patch,feel,4,-0.05879999999999996
patch,important,2,-1.1736
patch,rpg,2,-1.1736
patch,centered,2,-1.1736
patch,killing,2,-1.1736
patch,lots,2,-1.1736
patch,picking,4,-0.05879999999999996
patch,loot,2,-1.1736
patch,scrutinizing,2,1.1148
patch,greater,2,1.1148
patch,frequency,2,1.1148
patch,legendary,2,1.1148
patch,increased,2,1.1148
patch,noticeably,2,1.1148
patch,including,2,1.2652
patch,specific,2,1.2652
patch,interested,2,1.2652
patch,precise,2,1.2652
patch,check,2,1.2652
patch,official,2,1.2652
patch,d3,2,1.2652
patch,worth,2,0.3724
patch,working,2,0.3724
night,new,2,0.7224
night,automatically,2,0.7224
night,logged,2,0.7224
night,visible,2,0.7224
night,strong,2,0.0
night,armed,2,0.0
night,aged,2,0.0
night,jumped,2,0.0
night,fire,2,-0.5464
night,heaven,2,-0.5464
night,gorgeous,2,-0.5464
night,epic,2,-0.5464
night,remember,4,1.8342
night,i,4,1.7616
night,m,4,1.7616
night,telling,2,0.8808
night,good,2,0.8808
night,discuss,2,0.8808
night,shortly,2,0.8808
night,staying,2,0.9534
night,original,2,0.9534
night,started,2,-0.7224
night,dozing,2,-0.7224
night,quit,2,-0.7224
night,die,2,-0.7224
night,half,2,-1.1148
night,major,2,-1.1148
night,hard,2,-1.1148
night,laggy,2,0.0
chat,new,4,2.0196
chat,automatically,2,0.7224
chat,logged,2,0.7224
chat,visible,2,0.7224
chat,communicate,2,0.0
chat,mic,2,0.0
chat,totally,2,-0.7608
chat,impersonal,2,-0.7608
chat,disconnecting,2,-0.7608
chat,introduced,2,1.2972
chat,promote,2,1.2972
chat,gold,2,1.2972
chat,miss,2,-0.3062
chat,support,2,0.8038
chat,shoot,2,0.2096
chat,breeze,2,0.2096
chat,random,2,0.2096
chat,chat,2,0.2096
chat,boring,2,-1.3194
chat,add,2,-1.3194
chat,spamming,2,-1.3194
comments,new,2,0.7224
comments,automatically,2,0.7224
comments,logged,2,0.7224
comments,visible,2,0.7224
comments,leaving,2,0.2182
comments,horrible,2,0.2182
comments,bad,2,0.2182
comments,wait,2,0.8696
comments,agree,2,0.8696
comments,offline,2,0.8696
comments,single,2,0.8696
comments,loved,2,-0.5934
comments,pretty,2,-0.5934
comments,bunch,2,-0.5934
comments,selfish,2,-0.5934
comments,taking,2,-0.5934
comments,crappy,2,-0.5934
comments,explore,2,-0.5934
chatting,new,2,0.7224
chatting,automatically,2,0.7224
chatting,logged,2,0.7224
chatting,visible,2,0.7224
party,annoying,4,-2.5835999999999997
party,communicate,2,-1.3616
party,read,4,-0.6815999999999998
party,degrading,2,-0.9962
party,ranging,2,-0.9962
party,ridiculous,2,-0.9962
party,introduced,2,1.2972
party,new,2,1.2972
party,promote,2,1.2972
party,gold,2,1.2972
party,hidden,2,-1.222
party,ai,2,-1.222
party,worse,2,-1.222
party,d2,2,-1.222
party,dmg,2,-1.222
party,provide,2,-1.222
party,great,4,0.5164
party,based,2,-1.222
party,confusing,4,-0.5419999999999998
party,called,2,-1.222
party,sound,2,-1.222
party,locks,2,-1.222
party,lengthy,2,-1.222
party,punishes,2,-1.222
party,switching,2,-1.222
party,limited,2,-1.222
party,online,2,1.8574
party,eliminated,2,1.8574
party,3rd,6,4.2758
party,potential,2,1.8574
party,heavily,2,1.8574
party,flooded,2,1.8574
party,gained,2,1.8574
party,intimate,2,1.8574
party,real,2,1.8574
party,encouraged,2,1.8574
party,styled,2,1.8574
party,drastically,2,1.8574
party,manner,2,1.8574
party,previous,2,1.8574
party,significantly,2,0.4526
party,harder,2,0.4526
party,accomplished,2,0.68
party,downloading,2,0.68
party,installing,2,0.68
party,manually,4,1.36
party,running,2,0.68
party,newly,2,0.68
party,created,2,0.68
party,run,2,0.68
party,actual,2,0.68
party,finally,4,1.36
party,downloaded,4,1.36
party,kill,2,0.68
party,switch,2,0.68
party,normal,2,0.68
party,sounds,2,0.68
party,resort,2,1.7384
party,typing,2,1.7384
party,fighting,2,1.7384
party,bit,2,1.7384
screen,annoying,2,-1.3616
screen,communicate,2,-1.3616
screen,read,2,-1.3616
screen,lag,6,-3.9735999999999994
screen,disappointing,2,-1.7828
screen,choose,2,-0.1032
screen,based,2,-0.1032
screen,random,2,-0.1032
screen,drop,2,-1.908
screen,kill,2,-1.908
screen,shotted,4,-3.816
screen,challenging,2,-1.908
screen,stupid,2,-1.908
screen,hit,2,-1.908
screen,inferno,2,-1.908
screen,prepared,2,-1.908
screen,scaling,2,-1.908
screen,insane,2,-1.908
screen,makes,4,-0.14159999999999995
screen,linear,2,-1.908
screen,entire,2,-1.908
screen,grainy,2,0.0
screen,ago,2,0.0
screen,sold,2,0.0
screen,accessed,2,0.0
screen,pressing,2,0.0
screen,beginning,4,-2.1908
screen,tolerable,4,-2.1908
screen,progress,4,-2.1908
screen,advanced,4,-2.1908
screen,slows,4,-2.1908
screen,die,4,-2.1908
screen,unseen,4,-2.1908
screen,stuttering,4,-2.1908
screen,extra,2,1.7664
screen,real,2,1.7664
screen,easier,2,1.7664
screen,run,2,0.8808
screen,highest,2,0.8808
screen,good,2,0.8808
screen,emerse,2,0.8808
screen,wait,2,0.592
screen,laggy,2,0.592
screen,middle,2,0.592
screen,huge,2,0.592
screen,fray,2,0.592
screen,freezes,2,0.592
screen,drops,2,0.592
screen,5fps,2,0.592
screen,waited,2,-0.6488
screen,underwhelmed,2,-0.6488
screen,loaded,2,-0.6488
screen,appeared,2,-0.6488
screen,updating,2,-0.6488
screen,green,2,-0.6488
screen,sat,2,-0.6488
wizard,monk,6,3.4574
wizard,barbarian,10,5.4492
wizard,best,4,3.8132
wizard,summoned,4,3.8132
wizard,pretty,4,3.8132
wizard,cool,4,3.8132
wizard,wide,2,-0.7224
wizard,spells,2,-0.7224
wizard,spiritual,2,-0.7224
wizard,duo,2,1.3616
wizard,blasting,2,1.3616
wizard,normal,2,1.3616
wizard,include,2,-0.3558
wizard,means,2,-0.3558
wizard,double,2,-0.3558
wizard,result,2,0.2812
wizard,totally,2,0.2812
wizard,sharable,2,0.2812
wizard,including,2,0.2812
wizard,save,2,1.5158
wizard,feel,2,1.5158
wizard,found,2,1.2738
wizard,easiest,2,1.2738
wizard,special,2,1.0846
wizard,necessarily,2,-1.59
wizard,bad,2,-1.59
